id,name,address,city,state,lat,lon,price_per_gallon
602,JIFFY MART EXIT 18 TRUCK STOP,"I-89/SR-120, EXIT 18 & SR-120",Lebanon,NH,43.645676,-72.231962,3.599
66607,7-ELEVEN #37392,"I-93, EXIT 5",Londonderry,NH,42.880977,-71.412428,3.799
64167,NORTH LONDONDERRY SUNOCO,"I-93, EXIT 5",Londonderry,NH,42.887197,-71.356602,3.939
60426,BONS BONS MOBIL,US-3,Merrimack,NH,42.891377,-71.542705,3.699
66258,CIRCLE K #4707208,"I-93, EXIT 23",New Hampton,NH,43.595269,-71.624751,3.659
62774,MR MIKES MINI MART,SR-9,Northwood,NH,43.174272,-71.192064,3.599
6915,FLITE LINE SUNOCO,"I-95, EXIT 3",Portsmouth,NH,43.058593,-70.793528,3.6957
66905,CIRCLE K #4707212,SR-27,Raymond,NH,43.023042,-71.186891,3.759
70876,JIFFY MART,SR-123/SR-12,Walpole,NH,43.082528,-72.387244,3.6857
66902,CIRCLE K #4707239,SR-103,Warner,NH,43.274454,-71.860419,3.9323
61291,FLEMING OIL FOOD MART,ST 9,West Chesterfield,NH,42.906083,-72.535554,3.899
69318,FUEL ONE,US-9 & SR-35,Avenel,NJ,40.621552,-74.257591,3.3723
60248,METRO,"I-95, EXIT 12",Avenel,NJ,40.61378,-74.305932,3.299
9403,PILOT TRAVEL CENTERS #280,"I-78, EXIT 7 & SR-173",Bloomsbury,NJ,40.651078,-75.09295,3.809
7234,TA BLOOMSBURY TRAVEL CENTER,"I-78/US-22, EXIT 7 & SR-173",Bloomsbury,NJ,40.621383,-75.11256,3.7907
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,40.161384,-74.718106,3.499
52679,LOVES TRAVEL STOP #404,"I-295, EXIT 56 & I-95, EXIT 7",Bordentown,NJ,40.180315,-74.740609,3.979
4881,PETRO STOPPING CENTER #14,"I-295, EXIT 56",Bordentown,NJ,40.168303,-74.724298,4.029
71971,BOUND BROOK BP,I-287 Exit 13B & SR-28,Bound Brook,NJ,40.604473,-74.553503,3.249
69954,Exxon,"I-80, EXIT 27A & US-46",Budd Lake,NJ,40.875242,-74.724459,3.119
68114,BP,US-130,Burlington,NJ,40.075059,-74.843884,3.1457
52461,FLORENCE VALERO,US-130,Burlington,NJ,40.065208,-74.862815,3.1357
61308,CARLSTADT VALERO,SR-120,Carlstadt,NJ,40.807343,-74.083342,3.199
68102,SUNOCO,ST 17,Carlstadt,NJ,40.808139,-74.075569,3.1623
67428,CONOCO,"I-95, EXIT 12",Carteret,NJ,40.577113,-74.197701,3.499
72424,MIDDLESEX FOOD STORE,CR-604,Carteret,NJ,40.621151,-74.220659,3.5157
61301,SUNOCO- WALT WHITMAN PLAZA #7007,"NJTP,MILE POST 30",Cherry Hill,NJ,39.912682,-74.996605,3.899
65319,PHILLIPS 66,US-30,Clementon,NJ,39.803786,-74.997423,3.199
65863,VALERO,SR-31,Clinton,NJ,40.659166,-74.912051,3.359
35,ACI TRUCK STOP,US-46,Columbia,NJ,40.932554,-75.092616,3.079
52669,COLUMBIA TRUCK STOP,US-46,Columbia,NJ,40.945916,-75.080972,3.079
72195,MOBIL,US-46,Columbia,NJ,40.951634,-75.071094,3.079
7237,TA COLUMBIA TRAVEL CENTER,"I-80, EXIT 4 & SR-94",Columbia,NJ,40.903677,-75.019118,4.099
61304,A Plus MOLLY PITCHER PLAZA #7011,MILE POST 71.7 NJ TURNPIKE SO,Cranbury,NJ,40.277388,-74.485341,3.909
61305,BP,US-130,Cranbury,NJ,40.303066,-74.485414,3.1457
67918,DELAWARE TRUCK STOP,"I-80, EXIT 4C/US-46",Delaware,NJ,40.856258,-75.096167,3.079
64181,SUNOCO- JOYCE KILMER PLAZA #7012,"NJTP,EXIT 8A",East Brunswick,NJ,40.467936,-74.392247,3.899
65308,SUNOCO,SR-17,East Rutherford,NJ,40.819849,-74.098737,3.1923
65310,Edison Fuel Stop,US-1,Edison,NJ,40.495573,-74.418725,3.159
66131,SPEEDWAY #3446,"I-95, EXIT 10 & SR-440",Edison,NJ,40.487842,-74.43156,3.5857
52322,BOLLA MARKET,"I-95, EXIT 13",Elizabeth,NJ,40.660933,-74.189665,3.099
67706,SPEEDWAY #3495,US-1/9,Elizabeth,NJ,40.635595,-74.192808,3.599
68574,SPRING STREET SERVICE STATION,US-1/US-9,Elizabeth,NJ,40.667053,-74.220182,3.099
60250,ELIZABETH TRUCK STOP,"I-95, EXIT 13A & SR-81",Elizabethport,NJ,40.618201,-74.210656,3.399
1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,40.890697,-74.295086,3.2023
61312,BLUE STAR,US-202 & SR-31,Flemington,NJ,40.528679,-74.853029,3.399
73015,76,US 40,Franklinville,NJ,39.585206,-75.069553,3.169
66532,PETRO PLAZA,"I-78, EXIT 17",Hampton,NJ,40.637766,-74.983349,3.2657
7240,Pilot Travel Centers #190,"I-78, EXIT 12 & US-22",Hampton,NJ,40.687479,-74.968024,3.809
72163,KWIK FILL,US-206,Hillsborough,NJ,40.486549,-74.590458,3.399
66113,7-ELEVEN #39467,"I-95, EXIT 16E",Jersey City,NJ,40.722338,-74.071589,3.259
72087,DELTA,US-9,Jersey City,NJ,40.695538,-74.043019,3.239
66622,DUNCAN TRUCK STOP,"I-95, EXIT 15",Jersey City,NJ,40.761358,-74.076363,3.409
61292,ENRITE,"I-95, EXIT 14A",Jersey City,NJ,40.74356,-74.115123,3.349
72533,Fuel 4,US-9,Jersey City,NJ,40.763356,-74.081673,3.239
66099,NEW JERSEY TRUCK STOP DIESEL ONLY,"I-95, EXIT 15E & US-9/US-1",Kearny,NJ,40.750028,-74.141478,3.759
5285,TULLO TRUCK STOP,"I-95, EXIT 15E & US-1/US-9",Kearny,NJ,40.754838,-74.17412,3.799
70567,LEDGEWOOD BP,I-80/SR-46,Ledgewood,NJ,40.871807,-74.67188,3.299
65320,PILOT #891,"I-80, EXIT 27B",Ledgewood,NJ,40.894962,-74.665483,4.099
67774,7-ELEVEN #39329,I-278/US-1,Linden,NJ,40.610375,-74.280793,3.3757
60434,ENRITE,US-9,Linden,NJ,40.62927,-74.216538,3.3423
67707,SPEEDWAY #3503,"I-95, EXIT 13 & I-278/US-1/US-9",Linden,NJ,40.621254,-74.291157,3.429
5006,SUNOCO,US-1/US-9,Linden,NJ,40.635965,-74.258583,3.799
9973,BOLLA MARKET,"I-287, EXIT 66",Mahwah,NJ,41.101886,-74.161402,3.5323
6954,BOLLA MARKET #198,SR-17MAHWA,Mahwah,NJ,41.11228,-74.212037,3.5857
1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,41.072516,-74.179973,3.5323
67085,PILOT TRAVEL CENTERS #210,"I-287, EXIT 66 & SR-17",Mahwah,NJ,41.052573,-74.165118,3.899
66741,DEANS LANE VALERO,I-295,Monmouth Junction,NJ,40.422032,-74.54939,3.1457
67429,7-ELEVEN #40396,"NJTP, EXIT 8A",Monroe Township,NJ,40.315497,-74.414611,3.559
6963,Atlantis Fresh Market #553,"I-84, EXIT 1",Montague,NJ,41.336383,-74.723861,3.509
60256,BOLLA MARKET,"I-84, EXIT 1",Montague,NJ,41.320063,-74.735602,3.519
67333,PILOT #880,"I-84, EXIT 1",Montague,NJ,41.281346,-74.784218,3.999
5935,WESTHAMPTON VALERO,I-295 EXIT 47A,Mount Holly,NJ,40.047002,-74.753768,3.329
61326,SUNOCO JAMES F COOPER PLAZA- #7008,MILEPOST 39 NJ TURNPIKE N,Mount Laurel,NJ,39.985026,-74.912935,3.959
70087,PILOT EXPRESS  #1098,"I-95, EXIT 14",Newark,NJ,40.706111,-74.248151,3.999
52323,POWER,"I-78, EXIT 58 & SR-9/SR-1",Newark,NJ,40.757118,-74.188744,4.299
72224,RAYMOND TRUCK STOP,US-1/US-9,Newark,NJ,40.754024,-74.243031,3.259
65338,SWIFT FUEL STOP,"I-78, EXIT 13",Newark,NJ,40.775159,-74.204478,3.879
69969,USA GAS,SR-47,Newfield,NJ,39.574191,-75.040529,3.169
65328,THIND TRAVEL PLAZA,SR-20,North Bergen,NJ,40.82207,-74.026484,3.259
67705,CITGO,US-1,North Brunswick,NJ,40.459333,-74.505391,3.1857
69215,GASWAY,US-1,North Brunswick,NJ,40.486847,-74.46452,3.159
61328,KW RASTALL OIL,US-130,North Brunswick,NJ,40.416818,-74.506347,3.199
65345,SOUTH BRUNSWICK VALERO,US-130,North Brunswick,NJ,40.452995,-74.496308,3.1657
61333,46 GAS AND TRUCK STOP,US-46,Palisades Park,NJ,40.836048,-74.034274,3.2357
62790,7-ELEVEN #40084,US-46/US-1/US-9,Palisades Park,NJ,40.855725,-74.011032,3.099
67637,Power Gas & Truck Stop,US-1/US-9/US-46 & SR-5,Palisades Park,NJ,40.828834,-73.965245,3.219
3907,SUNOCO,US-46 & SR-93,Palisades Park,NJ,40.881878,-74.00187,3.279
1348,GLOBAL,SR-73,Palmyra,NJ,39.984078,-75.008997,3.359
7239,TA PAULSBORO TRAVELCENTER,"I-295, EXIT 18A",Paulsboro,NJ,39.861577,-75.191274,3.999
66742,DEEP WATER TRUCK STOP,"I-295, EXIT 2C",Penns Grove,NJ,39.736128,-75.472716,3.279
63625,FLYING J TRAVEL PLAZA #688,"I-295, DEEP WATER STREET",Penns Grove,NJ,39.732307,-75.423731,3.989
67910,G FUEL,US-40 & SR-140,Penns Grove,NJ,39.708246,-75.426927,3.399
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,39.715639,-75.453177,3.989
20019,SUNOCO,"I-295, EXIT 2C & SR-140",Penns Grove,NJ,39.664149,-75.461435,3.459
68972,SUNOCO CLARA BARTON PLAZA #7005,NJTP MM 5 SB,Penns Grove,NJ,39.66826,-75.446584,3.899
61337,SUNOCO- JOHN FENWICK PLAZA #7006,"NJTP, MM 5",Penns Grove,NJ,39.685177,-75.422842,3.909
65332,BETTY ROSS TRUCK STOP /BP,US-130 & SR-73,Pennsauken,NJ,39.934878,-75.039537,3.329
69088,SPEEDWAY #3478,US-9 & SR-184,Perth Amboy,NJ,40.49417,-74.272064,3.419
65335,CONOCO,US-22,Phillipsburg,NJ,40.700944,-75.131311,3.359
61339,FUEL ONE,"I-78, EXIT 3 & US-22",Phillipsburg,NJ,40.683146,-75.13656,3.359
65334,SUNOCO,US 22 WEST,Phillipsburg,NJ,40.669101,-75.169111,3.329
66070,TAURO,"SR-78, EXIT 3",Phillipsburg,NJ,40.673469,-75.182,3.3423
65314,Union 76,"I-55, EXIT 50A",Richwood,NJ,39.73559,-75.179359,3.399
72524,QuickChek #189,US-46,Ridgefield,NJ,40.811831,-73.976409,3.2523
64182,SUNOCO- VINCE LOMBARDI SERVICE AREA #7017,"NJ TURNPIKE, EXIT 18",Ridgefield,NJ,40.810994,-74.016242,3.899
65339,US GAS & DIESEL,US-46,Ridgefield,NJ,40.797891,-73.967332,3.229
66365,LIBERTY,US-202,Ringoes,NJ,40.480531,-74.815632,3.399
70225,Union 76 Pilot,US-130,Riverton,NJ,39.974006,-75.006814,3.999
68444,Sunoco,US-30,Roebling,NJ,40.120657,-74.762609,3.159
68520,SPEED GAS,SR-56,Rosenhayn,NJ,39.451359,-75.146436,3.459
61346,SUNOCO- ALEXANDER HAMILTON PLAZA #7016,NEW JERSEY TURNPIKE SOUTH MILEPOST 111.6,Secaucus,NJ,40.801135,-74.083494,3.899
62800,A ONE TRUCK STOP,US-9,South Amboy,NJ,40.464667,-74.297652,3.499
65343,ENRITE,"I-287, EXIT 4",South Plainfield,NJ,40.62275,-74.38533,3.999
64210,FUEL 1,"I-287, EXIT 4",South Plainfield,NJ,40.615445,-74.433174,4.799
672,CROWN POINT TRUCK STOP,"I-295/US-130,EXIT 22",Thorofare,NJ,39.876923,-75.214603,3.549
64206,SUNOCO WOODROW WILSON PLAZA #7010,"NJTP, EXIT 7",Trenton,NJ,40.278624,-74.723717,3.899
65315,SUNOCO- RICHARD STOCKTON PLAZA #7009,NJ TURNPIKE MILE POST 58.7,Trenton,NJ,40.295551,-74.713872,3.899
70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,39.518058,-75.021216,3.999
65350,Phillips 66,"I-295, EXIT 1",Vineland,NJ,39.478404,-75.029357,3.359
65351,RIGGINS TRUCK PLAZA,"I-55, EXIT 26",Vineland,NJ,39.474189,-75.045754,3.269
65353,SUNOCO- GROVER CLEVELAND TRAVEL PLAZA #7014,"NORTH NJ TNPK, EXIT 11",Woodbridge,NJ,40.574827,-74.29407,3.899
64183,SUNOCO- THOMAS EDISON PLAZA #7013,"NJTP, EXIT 11",Woodbridge,NJ,40.592436,-74.28318,3.899
71605,Allsups Convenience Store #2377,US-70 & US-54,Alamogordo,NM,32.870906,-105.987054,3.0623
61357,KENT KWIK #501,US-70 & US-54,Alamogordo,NM,32.908682,-105.960952,2.9823
72739,MAVERIK #712,US 70 & US 54,Alamogordo,NM,32.897391,-105.949394,3.0557
52553,FLYING J TRAVEL PLAZA #689,"I-40, EXIT 153",Albuquerque,NM,35.191951,-106.648624,3.549
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,35.23865,-106.632187,3.5207
69560,LOVES TRAVEL STOP #614,"I-40, EXIT 149",Albuquerque,NM,35.205314,-106.676845,3.5207
70879,MAVERIK COUNTRY STORE #611,I-40 EXIT 154,Albuquerque,NM,35.215401,-106.67593,3.194
7228,MAVERIK COUNTRY STORE #638,"I-40, EXIT 159D & I-25/US-85, EXIT 227",Albuquerque,NM,35.218121,-106.659288,3.2073
71063,MAVERIK COUNTRY STORE #639,"I-40, EXIT 153",Albuquerque,NM,35.23159,-106.614688,3.1973
71264,MAVERIK COUNTRY STORE #649,I-25/US-85 EXIT 220 & SR-500,Albuquerque,NM,35.171649,-106.659085,3.2057
71536,PILOT TRAVEL CENTERS  #1106,"I-25/US-85, EXIT 215 & SR-47",Albuquerque,NM,35.195999,-106.680917,3.5657
66237,ROUTE 66 TRAVEL CENTER,"I-40, EXIT 140",Albuquerque,NM,35.227716,-106.662572,3.359
7231,TA ALBUQUERQUE TRAVEL CENTER,"I-25, EXIT 227 OR 225",Albuquerque,NM,35.171061,-106.631983,3.5873
65361,BLACK MESA TRAVEL CENTER,"I-25, EXIT 252",Algodones,NM,35.391018,-106.321637,3.269
71352,ALLSUPS CONVENIENCE STORE #2223,US-285 & SR-357,Artesia,NM,32.878232,-104.372247,3.399
68742,ARTESIA #401,SR-82 & SR-285,Artesia,NM,32.80008,-104.393204,3.439
67884,ROADRUNNER FUELS,US-550/SR-544,Aztec,NM,36.829905,-108.041345,3.7757
70190,LOVES TRAVEL STOP #726,I-25 EXIT 191,Belen,NM,34.670383,-106.715615,3.5223
69119,CIRCLE K #2741217,"I-24, EXIT 242 & US-550/SR-24",Bernalillo,NM,35.356624,-106.53233,3.5257
71471,ALLSUPS CONVENIENCE STORE #2269,SR-524 & CR-658,Carlsbad,NM,32.398552,-104.202707,3.249
71358,ALLSUPS CONVENIENCE STORE #2285,US-285 & US-62,Carlsbad,NM,32.392201,-104.205775,3.194
71716,Allsups #2404,US-62,Carlsbad,NM,32.419454,-104.218594,3.194
64211,PILOT #490/WESTERN PETROLEUM,US-180,Carlsbad,NM,32.447669,-104.224851,3.729
70695,ALLSUPS CONVENIENCE STORE #2132,US-54 & US-380,Carrizozo,NM,33.654846,-105.886133,3.2823
65989,DANCING EAGLE,"I-40, EXIT 108",Casa Blanca,NM,35.041092,-107.500994,3.359
63795,LOVES COUNTRY STORE #022,US-412,Clayton,NM,36.46819,-103.207735,3.414
71577,TOOT N TOTUM #130,US-87 & Dorsey Rd,Clayton,NM,36.435202,-103.227009,3.199
71995,Chevron,"I-40, EXIT 218 & US-285",Clines Corners,NM,35.033483,-105.680411,3.4157
7225,LOVES TRAVEL STOP #329,US-60,Clovis,NM,34.389982,-103.192302,4.089
70079,PILOT #1118,US-60,Clovis,NM,34.373469,-103.194786,4.079
69425,5R TRAVEL CENTER,"I-10, US HWY 180, EXIT 82A",Deming,NM,32.221961,-107.729205,3.049
72493,Chiricahua Apache Plaza,I-10 EXIT 102,Deming,NM,32.2367,-107.737827,3.0373
7230,DEMING TRUCK STOP,"I-10, EXIT 81",Deming,NM,32.217453,-107.762459,2.899
71121,HAT CREEK TRAVEL,"I-10/US-70, EXIT 82A & US-180",Deming,NM,32.237493,-107.728033,2.919
6840,PETRO DEMING,"I-10, EXIT 68",Deming,NM,32.230126,-107.770435,3.3857
73075,ALLSUPS CONVENIENCE STORE #2470,SR 18,Eunice,NM,32.445095,-103.121221,3.099
70405,LOVES TRAVEL STOP #760,SR-18 & SR-234,Eunice,NM,32.458536,-103.125273,3.329
72821,QUARLES #54231,CR-23 & CR-33,Eunice,NM,32.457098,-103.164772,3.699
7045,BUBBLE CITY TRUCK STOP,US-64,Farmington,NM,36.733633,-108.179498,3.7057
61364,HUNTINGTON BROADWAY CONOCO,US-64 BUS,Farmington,NM,36.711514,-108.189016,3.799
73057,CIRCLE K #2703586,US-550 & SR-516,Flora Vista,NM,36.788457,-108.071555,3.719
6218,LOVES TRAVEL STOP #215,"I-40, EXIT 16 & US-40 BUS/US-66",Gallup,NM,35.506706,-108.767909,3.4373
71370,MAVERIK COUNTRY STORE #645,"I-40, Exit 16",Gallup,NM,35.478755,-108.722504,3.159
66678,NKS ROYAL TRUCKSTOP,"I-40, EXIT 16",Gallup,NM,35.498929,-108.718211,3.119
72747,One9 #1358,"I-40,  EXIT 16",Gallup,NM,35.496371,-108.76908,3.2457
7229,TA GALLUP TRAVEL CENTER,"I-40, EXIT 16 & HWY 66",Gallup,NM,35.514333,-108.727597,3.4323
71560,CIRCLE K #2709675,"I-25, EXIT 41 & SR-543/SR-26",Hatch,NM,32.644271,-107.148121,3.799
71454,ALLSUPS CONVENIENCE STORE #2036,SR-18,Hobbs,NM,32.697093,-103.17546,3.399
71462,ALLSUPS CONVENIENCE STORE #2138,CR-61,Hobbs,NM,32.752395,-103.116146,3.3823
71348,ALLSUPS CONVENIENCE STORE #2142,US-62/US-180,Hobbs,NM,32.710054,-103.175176,3.3823
70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,32.737208,-103.142345,3.3823
71463,ALLSUPS CONVENIENCE STORE #2146,SR-18,Hobbs,NM,32.754269,-103.136643,3.2123
69133,PILOT TRAVEL CENTERS #557,US-180 & US-62,Hobbs,NM,32.731781,-103.172406,3.729
72831,QUARLES #54262,CR-64,Hobbs,NM,32.705346,-103.158388,3.699
72839,QUARLES #54293,CR-64,Hobbs,NM,32.732637,-103.122475,3.699
66773,STRIPES 7FLEET #42475,US-62,Hobbs,NM,32.704275,-103.121433,3.459
71332,ALLSUPS CONVENIENCE STORE #2308,SR-128 & SR-18,Jal,NM,32.084519,-103.226515,3.129
70309,PILOT #1165,SR-18 & SR-128,Jal,NM,32.145922,-103.206665,3.3657
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,35.498442,-108.176318,3.4423
20024,LOVES TRAVEL STOP #259,"I-10 & AIRPORT RD, EXIT 132",Las Cruces,NM,32.272587,-106.750799,3.214
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces,NM,32.306614,-106.788762,3.1907
7226,TA LAS CRUCES TRAVEL CENTER,"I-10, EXIT 139",Las Cruces,NM,32.254616,-106.753588,3.1407
70236,LOVES TRAVEL STOP #733,"I-25, EXIT 347",Las Vegas,NM,35.609594,-105.245612,3.489
73043,MAVERIK #740,"I-25, EXIT 347",Las Vegas,NM,35.631955,-105.252154,3.1623
64187,SPEEDWAY #9117,"I-25, EXIT 339",Las Vegas,NM,35.555678,-105.200626,3.1857
65359,ROAD RUNNER TRAVEL CENTER,"I-25, EXIT 156",Lemitar,NM,34.141032,-106.89548,3.299
70698,ALLSUPS CONVENIENCE STORE #2038,US-54,Logan,NM,35.360335,-103.477824,3.199
63613,FLYING J TRAVEL PLAZA #690,"I-10/US-70, EXIT 24",Lordsburg,NM,32.31844,-108.68327,3.439
52659,LOVES TRAVEL STOP #276,"I-10, EXIT 20",Lordsburg,NM,32.351895,-108.699653,3.4573
63597,PILOT TRAVEL CENTERS #163,"I-10, EXIT 24",Lordsburg,NM,32.296401,-108.736555,3.439
71450,MAVERIK COUNTRY STORE #664,I-25 EXIT 203,Los Lunas,NM,34.767377,-106.699669,3.2023
70446,ALLSUPS CONVENIENCE STORE #2220,US-285,Loving,NM,32.278931,-104.100553,3.599
72837,QUARLES #54284,US-285,Loving,NM,32.258641,-104.118712,3.799
70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,32.919611,-103.362971,3.104
73042,MAVERIK #728,Hwy 483,Lovington,NM,32.932583,-103.335101,3.094
71353,ALLSUPS CONVENIENCE STORE #2246,US-84 & SR-268,Melrose,NM,34.438497,-103.65818,3.8123
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,35.129935,-107.856854,3.5907
6293,PETRO STOPPING CENTER #313,"I-40, EXIT 79",Milan,NM,35.188536,-107.862038,3.5707
7080,ONE9 #1422,"I-40, EXIT 197",Moriarty,NM,34.968697,-106.040521,3.1157
68928,PILOT TRAVEL CENTER #475,"I-40, EXIT 196 & SR-41",Moriarty,NM,34.982432,-106.046039,3.244
4417,TA MORIARITY TRAVEL CENTER,"I-40, EXIT 194",Moriarty,NM,34.977188,-106.047673,3.2173
72999,Aeg Petroleum,US-70 & SR-467,Portales,NM,34.148481,-103.376278,3.6857
64523,SKY CITY TRAVEL CENTER,"I-40, EXIT 102 NORTH",Pueblo Of Acoma,NM,34.875565,-107.560537,3.2807
68140,CROSSROADS RATON TRUCK STOP,"I-25/US-85, EXIT 451 & US-87",Raton,NM,36.86537,-104.418008,3.499
6001,ALLSUPS #2392,US-70 & US-285,Roswell,NM,33.658554,-104.374876,3.199
71453,ALLSUPS CONVENIENCE STORE #2025,US-285,Roswell,NM,33.624202,-104.377453,3.2857
72485,ALLSUPS CONVENIENCE STORE #2160,US 70,Roswell,NM,33.645707,-104.372246,3.2557
65360,Roswell #60,US-285,Roswell,NM,33.659097,-104.367296,3.3657
66693,Allsup Marketplace #2400,"I-40, EXIT 356",San Jon,NM,35.106432,-103.321983,3.059
67362,TA Glenrio,"I-40, Exit 369 & SR-392",San Jon,NM,35.14478,-103.314836,3.899
69884,AKAL TRAVEL CENTER,"I-40, EXIT 267 & SR-379",Santa Rosa,NM,34.876151,-104.574396,2.879
63602,LOVES TRAVEL STOP #285,I-40 EXIT 277,Santa Rosa,NM,34.851844,-104.584086,3.474
69745,PILOT #1070,"I-40/US-54, EXIT 277 & US-84",Santa Rosa,NM,34.851964,-104.62312,3.4623
7222,TA SANTA ROSA TRAVEL CENTER,"I-40/US-54, EXIT 277 & US-84",Santa Rosa,NM,34.844781,-104.611153,3.4523
71514,LOVES TRAVEL STOP #817,SR-136,Santa Teresa,NM,31.836594,-106.715489,3.2623
71590,TA SPRINGER,I-25 EXIT 419,Springer,NM,36.3562,-104.568784,3.529
64215,STRIPES 7FLEET #42588,US-380 & SR-206,Tatum,NM,33.292794,-103.31408,3.6623
7871,STRIPES 7FLEET #42454,"US-60, US-70 & US-84",Texico,NM,34.357901,-103.073187,3.829
71596,ALLSUPS #2379,US-70/US-380,Tinnie,NM,33.352748,-105.212685,3.359
71456,ALLSUPS CONVENIENCE STORE #2058,"I-40, Exit 332 & SR-209",Tucumcari,NM,35.174077,-103.723103,3.355
64189,CIRCLE K #2708931,"I-10, EXIT 155",Tucumcari,NM,35.147861,-103.750459,3.259
64122,FLYING J TRAVEL PLAZA #691,"I-40, EXIT 333",Tucumcari,NM,35.176509,-103.742338,3.899
20027,LOVES TRAVEL STOP #262,"I-40, EXIT 333",Tucumcari,NM,35.153892,-103.701576,3.889
68273,CHISUM TRAVEL CENTER,US-70/US-54,Tularosa,NM,33.059961,-106.017605,2.999
7227,NATIONAL TRUCK STOP,"I-10, VADO EXIT 155",Vado,NM,32.101841,-106.623737,2.999
68511,PWI #675,I-10/US-85/US-180 EXIT 155 & SR-227,Vado,NM,32.08073,-106.630004,2.949
71134,ALLSUPS CONVENIENCE STORE #2376,US-54/US-285 & US-60,Vaughn,NM,34.642289,-105.206431,3.499
6387,FLYING J FRANCHISE #966,"I-80, EXIT 229",Battle Mountain,NV,40.640201,-116.934291,3.7923
71535,GOLDEN GATE BATTLE MOUNTAIN,"I-80, EXIT 233",Battle Mountain,NV,40.647027,-116.93719,3.339
68976,MAVERIK COUNTRY STORE #453,"I-80, EXIT 223 & SR-305",Battle Mountain,NV,40.658408,-116.926144,3.389
7873,One9 #387,"I-80, EXIT 280 & SR- 278",Carlin,NV,40.684645,-116.100356,3.439
70859,FLYERS #732,I-580 & US-50,Carson City,NV,39.021652,-119.783309,3.699
70855,FLYERS #761,"I-580, EXIT 5",Carson City,NV,39.020772,-119.811699,3.699
70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,39.040887,-119.845028,3.599
69801,MAVERIK COUNTRY STORE #409,"I-580, EXIT 41 & SR-531",Carson City,NV,39.076272,-119.82608,3.589
71033,MAVERIK COUNTRY STORE #560,I-580 & US-50,Carson City,NV,39.036935,-119.779019,3.589
71042,SINCLAIR,I-580/US-395 EXIT 6,Carson City,NV,39.034684,-119.787276,3.599
70860,FLYERS #726,"I-80, EXIT 303",Elko,NV,40.889458,-115.564966,3.629
70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,40.905312,-115.514262,3.599
69990,LOVES TRAVEL STOP #691,US-50/93 & US-6,Ely,NV,39.216393,-114.915035,3.649
68165,GOLDEN GATE Fallon,US-50,Fallon,NV,39.454561,-118.787226,3.549
71032,MAVERIK COUNTRY STORE #416,US-50 & US-95,Fallon,NV,39.472256,-118.790819,3.5257
62824,FLYING J TRAVEL PLAZA #1005,"I-80, EXIT 48",Fernley,NV,39.590967,-119.270658,3.9157
66179,LOVES TRAVEL STOP #246,I-80 EXIT 46,Fernley,NV,39.568159,-119.203807,3.9157
52427,PILOT TRAVEL CENTERS #340,"I-80, EXIT 46",Fernley,NV,39.619722,-119.256728,3.9157
69991,WA SHE SHU TRAVEL PLAZA,US-395,Gardnerville,NV,38.839111,-119.643361,3.699
65365,CHEVRON #381125,US-95,Hawthorne,NV,38.557654,-118.639448,4.079
69311,GOLDEN GATE TRUCKSTOP HAWTHORNE,US-95/SR-362,Hawthorne,NV,38.502765,-118.676215,4.079
73028,PETRO HENDERSON #968,"I-11, EXIT 15A",Henderson,NV,36.018785,-114.96238,3.639
70229,TA EXPRESS HENDERSON #969,I-11 EXIT 15A,Henderson,NV,35.989719,-114.964391,3.639
9746,TA MILL CITY TRAVEL CENTER,"I-80, EXIT 151",Imlay,NV,40.548437,-118.046803,3.794
72984,TERRIBLE HERBST #341,US-95,Indian Springs,NV,36.558575,-115.706251,3.899
72649,Love's Travel Stop #891,US 93,Jackpot,NV,41.870066,-114.703622,3.6273
4211,FLYING J #513,"I-15, EXIT 1",Jean,NV,35.735119,-115.548371,3.7323
7132,Terrible Herbst dba/One9 #1395,"I-15, EXIT 12",Jean,NV,35.756464,-115.534235,3.459
67296,LOVES TRAVEL STOP #340,"I-15, EXIT 64 & US-93",Las Vegas,NV,36.141185,-115.147047,3.689
71449,MAVERIK COUNTRY STORE #628,I-15 & CR-215,Las Vegas,NV,36.132732,-115.128687,3.3557
64571,PETRO STOPPING CENTER #331,"I-15, EXIT 54",Las Vegas,NV,36.194152,-115.156689,3.734
7244,TA LAS VEGAS TRAVEL CENTER,"I-15, EXIT 33",Las Vegas,NV,36.17175,-115.084617,3.7357
